income,utilization,age,default
48936.612529083315,0.12842124753293388,57,0
72237.08622864778,0.06158381032181962,23,0
61648.05822011224,0.07995167931973068,28,0
75710.00741138138,0.1484323586651684,32,1
72098.56436860317,0.19782332212516168,44,0
63907.56631014691,0.1991406536853173,48,0
52298.094228973925,0.09662429042581788,57,0
42277.29162971203,0.2699375402227688,43,0
58302.275718994686,0.28211969735019937,50,0
77845.98191485209,0.060771504384880236,46,0
68211.40616195305,0.08187680023274367,46,0
46313.91831932018,0.5490186019481242,56,1
67597.71388776774,0.1710551650733399,23,0
70779.76069593255,0.5013044481170709,32,0
51742.138456983004,0.3913051561898039,24,0
67305.87658918292,0.197447047665613,24,0
65873.13077669,0.25466982151929934,56,0
47855.44553254065,0.07653078184367879,53,0
70366.81040522426,0.32251582301947973,48,0
73411.76789552352,0.781593885000516,61,0
81245.76864762916,0.3337214383316913,21,1
80807.03078052355,0.3116970610729419,43,0
44334.959480643636,0.06342430699214952,38,0
50932.624401273155,0.1600389696800956,63,0
72725.5290081299,0.045779134183937434,35,0
72706.78926368314,0.4045873699426884,50,0
72725.71529459071,0.22868076131399312,53,1
122790.97235982081,0.43047433285544195,55,1
73563.35766039751,0.26928259883849,64,1
82033.48460270898,0.20246720046666972,56,0
79310.02645239803,0.4088411026759837,27,0
74770.86876958697,0.49097096057512923,43,0
60270.96133039481,0.16737619264482478,22,0
76384.53830739901,0.40709188516938744,29,1
53407.621781936425,0.17172747041133019,38,0
61447.72089889987,0.1610288434221716,42,0
57719.54678256345,0.39396115264747344,48,0
66228.11209079484,0.12197643856786088,64,1
99719.87850010263,0.12803335396818183,28,0
36991.02211112378,0.05281037338769996,28,0
75293.9028556177,0.150504097795414,28,0
40809.26193215522,0.30658582490600145,38,0
57921.022013158494,0.37393487855323215,29,1
81334.2589545105,0.2144653156411535,29,0
65964.20028643194,0.3061343669733601,63,0
48833.82833106041,0.19903670743218457,45,0
54270.444361100475,0.4818202672175272,27,0
75193.96623402013,0.6483941036002123,55,0
54044.50052424295,0.18072321375787975,57,0
68246.87884372962,0.31198279992897876,32,0
65683.57759855721,0.4675927523723172,25,0
55225.99478591275,0.40716150178789573,49,0
97159.16133987988,0.173861706909598,53,0
74508.78533477017,0.45212583975745196,59,0
34622.86120013589,0.10729245449150081,54,0
67796.81472154142,0.21966567089091885,28,0
55073.20302847418,0.5086109895830618,25,1
77786.50002194336,0.12074711312149902,60,0
53112.18892350949,0.15668911076743855,57,0
63278.95337799651,0.3612971029644905,49,0
72574.80918470686,0.3690082567207147,29,0
77986.32791255182,0.382930923419693,28,1
46995.55389416336,0.025615768524411435,48,0
59982.481462385775,0.20737242324461203,44,1
57875.82033258566,0.24159726765118528,56,0
55200.06151139432,0.37466578697511127,27,0
91481.81360421646,0.02029043176130568,52,0
71074.72566441433,0.16977597807582567,63,0
46086.74068497432,0.7545307308607846,38,0
78767.92920582164,0.4757386734743617,59,0
96832.3429551895,0.14565562896494436,49,0
80486.9789082672,0.29018244776273106,49,0
42209.4505106898,0.14925945196454662,57,0
57736.48890700623,0.5561522293759964,48,0
84003.66723779934,0.22780519726588835,31,1
54384.958015718286,0.11216990031075823,54,0
71657.29142219343,0.21826663766608112,60,1
76619.51080144005,0.366304875228878,51,1
51096.04292632876,0.3962191606659538,23,1
64107.119659072996,0.21743908667894044,47,0
16380.989898963911,0.4015709749841906,22,0
49634.185379985654,0.18622986224536692,38,1
61211.4777291026,0.6461037821377559,51,1
46283.25227052726,0.3378610596843012,63,0
89486.16955897454,0.250520237442042,28,0
43547.87933059051,0.08553944743829282,23,0
58399.332699545244,0.4908629707186802,31,0
66961.10865929136,0.7720877666004916,57,1
86619.09933599173,0.0786582326411723,52,0
43462.06773230841,0.1342883684992987,36,1
82447.45628232439,0.2423076017759031,60,0
65153.4959152938,0.2127889725839305,57,0
50277.37023428074,0.26483469072298105,33,0
71931.55211394906,0.3240161187143182,51,0
67985.89543360205,0.6344041708843854,47,0
55996.74684261808,0.07877834844112477,55,0
66047.03127485028,0.551774223177103,53,1
59220.2960470736,0.14883557817023202,24,0
66702.76017876872,0.5020003223684247,21,1
74931.96011781569,0.2166947916643052,37,0
88790.25224218029,0.32422405465100823,56,1
46432.76751759726,0.1922055995850901,46,0
96995.500619844,0.09341464819941277,60,0
35718.68300716247,0.28939753681180624,57,0
62723.223574466254,0.2700813891948648,50,1
73824.75809726864,0.3616402449597513,37,0
69214.8780160255,0.36101073623068003,47,0
55659.50720269109,0.40741997619032383,37,0
61878.16624464087,0.5720729879826312,30,1
57604.985980117504,0.24900198528154185,54,0
56159.52864583682,0.11596795563622822,56,0
77744.03145531537,0.4089112338985274,31,0
70355.23228947571,0.3957185894337244,25,1
54606.35607109019,0.4816345524092976,55,0
78493.99813149877,0.2851072074457494,57,1
69609.49281314915,0.20671884962189896,61,0
77192.9317825844,0.36843560394471986,35,1
74444.43262885418,0.12931396135944717,30,0
52565.07483616891,0.10783064804032683,34,0
56597.284397045456,0.270726277357556,35,0
76209.40407684892,0.5734588374903233,41,0
74155.55398150197,0.4148712631105079,62,0
64686.47609053778,0.444380938312897,36,0
66759.91074963173,0.08920787846573798,29,1
84164.97343682637,0.3543586498642453,54,0
56126.42916746255,0.23141080592336763,42,0
73206.46071755057,0.2225860291487222,47,0
61967.11021349159,0.1538697920008937,43,0
61734.78195159169,0.40643809472939874,50,0
81481.65277980786,0.5378103124009347,60,0
77381.24523482045,0.4639836181933982,23,0
77202.64454000958,0.08042366202964855,32,0
84582.18210731493,0.31003812212741594,34,0
65315.05762449138,0.4856889841259298,35,0
75229.29456942446,0.010915811231650826,28,0
60345.99865109816,0.04736267740444237,52,0
69862.49528732663,0.02779291243297575,29,0
63047.85418448473,0.10526927737020535,43,0
66454.93947489078,0.20314078276415093,40,0
73927.3553815537,0.09384684330744861,45,0
52726.689751497914,0.17864094318295165,54,0
96385.8091352819,0.1931870452982446,32,1
49909.73927750447,0.30203951481157726,47,0
46787.17080818402,0.29807337985043253,48,0
82371.66310250101,0.18529221950252267,31,0
76874.94040944404,0.19280904787785536,38,1
74361.79725578232,0.582948983149323,43,1
74425.1826389642,0.17542074572360256,57,1
64816.29840729628,0.3850426609635433,23,1
51541.18442771253,0.6054945515791025,55,0
66137.0683729059,0.42737416650949944,64,0
54842.574327318325,0.21617620863652728,52,0
79626.79600126627,0.2462981133782229,24,1
62794.13927746792,0.2990170752855943,36,0
52617.54204811233,0.07263873175582151,42,0
60179.2123752051,0.2102659152638073,60,0
71193.97181413436,0.27177981058177786,59,0
56544.131707940374,0.2507774491808854,47,0
52666.69406650353,0.3288807101790045,26,0
68655.30817237869,0.28146670681962865,55,1
68674.49856663083,0.17713755244100776,34,1
57395.85236943305,0.39631514597087086,29,0
57934.425415725156,0.32845485552436,53,0
68480.74906036454,0.17814440938751458,30,0
43278.73487754014,0.5106120205907364,45,0
43888.04338435167,0.4111732291069479,36,0
54223.33668121346,0.24632214378601622,51,0
61798.292724322295,0.12324942519972622,64,0
69663.61348397007,0.6097232946031735,28,1
87130.34325424329,0.4425230882641808,26,1
77864.89434803028,0.2525336799956204,29,0
62600.922050548594,0.15073876816908277,51,1
64714.75688145967,0.43632034968260364,37,1
49962.05953043287,0.1606741049509456,49,0
64722.30296011415,0.2690611932404981,51,0
60670.12041619793,0.2907567349754455,60,0
69840.77840507134,0.3154989069065268,61,1
52591.53584671515,0.37144337626581136,33,0
72790.19771361758,0.14261650750294544,31,1
87991.08369503866,0.11222603073865375,38,0
63368.597773147136,0.2944270762098219,33,0
71025.67583148413,0.2712576426232827,26,0
75352.1598756667,0.40119870087721105,37,1
58981.692921712456,0.447022081823545,57,1
68361.38722715626,0.2785804286260983,44,0
65188.88601172692,0.3832830219433078,63,0
66465.14147823247,0.24250529715441377,21,0
53404.853242168,0.09804706826765011,57,0
65367.652613884144,0.22982810993513766,64,0
72469.97436868174,0.39308270915153726,35,1
86767.15411692562,0.03282669365154996,34,1
79389.0623912781,0.04388333766809917,30,0
97297.73686267335,0.4783638304517685,64,1
53489.78655667926,0.15303872308741354,32,0
78084.80955081017,0.39643244994994853,54,1
67750.13008607528,0.3669239104922852,27,1
97847.04399826509,0.4117643446931256,32,1
52875.525719672725,0.14386378675686343,54,1
52404.17236728836,0.173011456408904,64,0
56009.11031833967,0.6923113510755285,50,1
33141.5641353529,0.2311315572988999,47,0
57113.674674788585,0.506692571134887,52,0
53613.01007669453,0.3074705262131249,31,0
67255.90679714312,0.27559571949824097,32,1
70126.33963665739,0.22838045932429815,26,1
93142.56258823829,0.23722505530846,30,1
79256.35757279076,0.5849824130466862,45,0
56346.44516506395,0.2200563013988118,47,0
51523.77992977463,0.21951259670150455,27,0
72378.78757259759,0.2143460243307082,43,0
45196.501894690366,0.20548867719692046,38,0
92471.8814878153,0.29172034981468864,40,1
82691.60181081931,0.3040775196425379,24,1
57962.365218429426,0.30107519691968154,51,0
39302.98206363683,0.44738631025529874,59,0
85308.0856124812,0.13702836306559352,31,1
63281.902321210735,0.09235629693126167,46,0
83567.24467960192,0.3804064972495441,31,0
41083.58511808449,0.17790779483903021,29,0
56009.374655693406,0.15954155124086175,42,0
65078.65549577275,0.05491276082415032,54,0
65704.70890647113,0.21528041437521353,31,0
58249.01792781134,0.2581039977769657,48,0
74342.74898521249,0.528868307355954,39,1
48985.69355926108,0.16602052522642208,55,1
62864.3077246806,0.39538136363653853,41,0
66804.43447567848,0.12657347354315143,44,0
72716.58251088124,0.07562093584799601,39,0
75674.22317133335,0.2734533692487432,36,0
48130.36862243197,0.08115846231235073,32,0
41988.287438965664,0.4216444818946058,60,0
84165.15232847763,0.5013013102333759,22,1
69984.71017969388,0.3494793442440539,30,1
53772.701951651696,0.3873395394067715,60,0
88267.27963283785,0.279157575401264,64,0
66735.11951439288,0.24661242227705982,50,0
82689.45776095739,0.15151134744417633,49,0
66012.77722115163,0.4242867711771127,22,1
95911.21887322981,0.35098225919859344,27,0
91330.11263664806,0.6340830807291047,40,1
61265.5377728139,0.44882123502590865,43,0
79573.56426431533,0.06643549260546187,50,0
74680.63924377722,0.4245618657849174,30,1
85529.47336298523,0.42951162384005925,51,1
50526.14809129843,0.0573227671714539,39,0
75290.7718999766,0.2034395105203962,50,0
80876.36730274382,0.24405805554961446,22,0
38618.90770365328,0.1872585150685951,44,0
47251.12231001337,0.5909763955960281,49,0
34411.517333598495,0.4023506735246541,47,0
60958.89748333164,0.4624502850632871,62,1
75763.13383693944,0.10820706233425963,51,0
87535.35578144042,0.14845657499880452,47,0
66111.42170629663,0.6248438011902968,58,1
89429.23318356938,0.4362700117437756,60,1
44298.47812677663,0.15716212857122172,56,0
39449.26340967268,0.1561852944102024,21,0
64166.78451655072,0.20738757269591704,35,1
70760.98173408961,0.2848565260117012,53,0
64509.578778588606,0.5207446043992673,25,0
33988.36849940185,0.13046224131889508,48,0
63663.19940730817,0.3760799841662037,28,0
45432.9574924272,0.16190410040457134,59,0
75045.08823245058,0.29709964026992713,29,1
70498.97369145273,0.22817408073354112,54,0
50901.80320508967,0.32092655274447895,26,1
57291.9962399496,0.10466256774956867,59,0
49111.79717166573,0.16818802808850183,51,0
64059.813540902425,0.21047493815331123,52,0
79327.13480751857,0.2518123864207749,57,0
50214.10930496684,0.23937676652144516,33,0
72560.69773276767,0.10499586640564341,43,0
57046.13572441339,0.16642572611107476,28,0
53106.907516064835,0.3043018162954871,30,0
63394.544600681635,0.07714939331725297,45,0
49471.365163709386,0.297898073647502,31,0
56695.26041979227,0.2542097405167996,45,0
47031.831611167276,0.412264043102661,58,1
94470.87699374584,0.22241157893834462,24,1
65528.95327957593,0.7341121654995987,64,1
54504.117380111216,0.201389494551893,26,0
68209.69866101333,0.4462938765995892,51,0
63315.07925463755,0.6479745282884329,42,0
61685.45600700166,0.5675830537341592,47,1
74212.50050065138,0.3236905022542009,46,1
76362.61565070957,0.31993603555832767,49,0
57042.48278584209,0.36313346233388094,37,0
56362.7263903298,0.3189522011617701,56,0
60874.22454272534,0.08278039587587423,24,0
30471.182528966227,0.49135464394572453,41,0
42272.13406702172,0.31355988040624133,46,0
85503.11401166787,0.36194788802516675,43,0
89674.51570251926,0.24315463804617737,38,0
61264.45940665433,0.18440538483050928,35,0
73648.35444583649,0.23052155189497875,53,0
69668.75231815304,0.21146492934322747,44,0
111183.21212682857,0.13602633162018096,36,1
81793.62367151865,0.3827079487454327,59,1
63081.2361277885,0.0630427074540366,22,0
50666.89339099362,0.1273970898232041,23,0
40903.30519613641,0.5514530516219218,27,0
68051.95453800834,0.07466043245669064,38,1
53654.73882073545,0.12691115283008012,61,0
43666.19435603489,0.08826369488024667,30,0
55301.4067363621,0.5624911435379848,63,0
48776.779945784074,0.1539280336397054,30,0
90307.12452608848,0.19975981573078802,42,1
78224.59635424176,0.4898972124185893,51,1
64880.41038025074,0.26056463839869165,42,1
87199.1620833504,0.3767738481313465,30,1
66160.52461471428,0.17399205561459563,38,1
52080.73698007604,0.12128325830923424,58,0
87846.86115904486,0.3899373032010206,25,1
73083.65065526988,0.10776090908444318,48,0
49441.30768510315,0.29577922014696695,23,1
62144.91982874588,0.7473248878692089,26,1
51865.72619922864,0.3138565695822653,34,0
44258.004035534956,0.25105428996157264,51,0
78892.66321297461,0.20909749960458335,26,0
93641.24960705196,0.39248666729206716,37,1
44021.48639271288,0.3308766861720844,38,0
73444.53855035856,0.5389808830959172,63,0
55240.361463172594,0.40676511707359764,30,0
57693.11924352956,0.5484296340941687,28,0
56114.091136416966,0.5616985647608566,59,0
52040.138454802756,0.3331978193414978,29,1
65727.82441917241,0.11601046583380649,23,0
52535.748253834434,0.1830638877129917,45,0
69056.85238669759,0.16921975220508065,31,0
64246.42835826294,0.3560379458073846,64,0
61415.77929700386,0.19759120329932414,52,1
51386.54506937603,0.14420047080417292,29,0
56348.43004147501,0.483393497652109,59,1
76330.86838738633,0.2564116122931113,45,1
72513.75781436572,0.29118150923620273,40,0
50336.67132802174,0.28280430476420665,40,0
66489.98458143839,0.4567759567901415,29,1
76270.80685057683,0.3806337167423242,64,0
39958.92078317943,0.0931284850640972,24,1
73150.40288569902,0.5074080349525825,21,1
55060.6436158123,0.17873396881478829,34,1
73558.9800288974,0.17600201782637234,43,0
53551.11265186225,0.28825075520137955,38,0
37926.76849003221,0.6342963030295096,48,0
40586.86343175256,0.5020832860114672,58,0
65721.27419992074,0.18993836999605004,56,0
68895.83752582222,0.057983135669629676,22,0
51435.25062343387,0.43848366519196674,51,1
74578.88688166061,0.2866045342443082,60,1
40077.1990659656,0.08676420744148426,43,0
64008.80302029025,0.5941907706488934,29,1
46834.75700356315,0.22334712331633025,45,0
55222.45838296761,0.31885888633525017,25,0
65710.9800697462,0.14022951597373026,46,1
52093.799520740715,0.4495731969624914,35,0
59231.66683655262,0.29782899709358573,56,0
80094.3921382166,0.24974060006228893,48,1
56346.62195715277,0.07758459410290312,49,0
77535.38168097712,0.36220800276826415,39,1
48054.397180135726,0.446924889748719,35,0
72947.06266872924,0.10286420918530288,49,1
86623.5293098685,0.08256484279410382,62,0
27925.332498090662,0.3594840100650952,45,0
53046.57116794285,0.10885946437743993,43,0
73656.0819077081,0.36464919067319584,48,0
61954.31920935511,0.18597183336975862,32,0
70567.18810056963,0.11668216356622281,28,0
55940.222199262695,0.5620599133896054,38,1
66298.8468120935,0.48474868364388385,29,1
62664.84146911881,0.21508142346642017,54,0
82516.73092489711,0.02385484975024882,27,0
68816.3126495182,0.31924924152824846,34,1
70064.03993112803,0.5098722657208884,58,0
58821.84550816299,0.19201657732358998,37,0
57685.906638912595,0.0862790297201568,59,0
58511.627182705684,0.45234713799176723,40,1
70916.78213567445,0.4506019476643665,57,0
58685.232787696055,0.2896410952630138,62,1
69346.6228534462,0.1445731681309145,52,0
96131.01197968157,0.2442733527624168,27,0
78066.87055147538,0.10130508852598559,49,1
60109.647017482384,0.29930937542442676,51,1
83018.20883245918,0.13598636016625223,42,1
58878.86940467673,0.23867064735699586,23,0
34428.131972332194,0.08880201902830986,25,0
49878.70533623894,0.28996946892375236,27,1
36938.121184612166,0.3060405050942469,61,0
59727.29773938037,0.05587496682536597,27,0
65276.27568784328,0.6858995027703518,60,1
90146.55968412924,0.1904228252877663,63,0
69903.91060646244,0.17733244324414218,49,0
61713.49206786704,0.24306246915978857,43,0
77441.08371775234,0.395198856409876,21,0
31832.970364881723,0.4169559858549376,30,1
68534.21837162849,0.18822754538899403,53,0
76562.9779083045,0.1549409417566309,45,1
42821.20631330238,0.41885114761829506,60,0
82156.31064810394,0.39263234147494713,53,0
70077.44611241622,0.1088514368368458,30,0
58770.68129148798,0.3620823381878286,54,0
74491.72799159428,0.4879170543590696,26,1
99060.39286706594,0.1506849722847679,60,1
67727.99382587743,0.3447808476055139,32,0
68723.30879450504,0.21677220197829158,33,0
58109.58650689634,0.2215816912334166,23,0
52252.33445802813,0.06044590030141969,26,0
77455.03724816369,0.11332377223921075,26,0
52158.74261136699,0.23404850683036724,22,0
66073.49355829088,0.5187460303625179,36,0
57835.13829852325,0.514171037464094,33,0
72184.69738619588,0.45080479606616497,43,1
70004.93157930423,0.3387328924043261,29,1
80563.0991638685,0.5197423776325969,49,0
57349.75401717879,0.2531604540419829,40,0
60951.87597059943,0.5325110456854096,23,1
50318.54426326539,0.3009806063598089,35,0
58335.60109885833,0.28376452246962935,57,1
70659.50739567279,0.1386323566855885,38,0
76354.82924968028,0.43514162444411847,57,0
51167.52013733562,0.3496960478386444,53,0
78044.0888015849,0.2844753851821182,39,0
85334.56788207426,0.19702724278844239,27,1
71201.52354835552,0.3593444837045767,30,0
93151.93718837098,0.3891790161669498,40,1
53393.1620134464,0.25647669427558795,59,0
46330.179450328746,0.5110134459316455,61,0
38319.19626643582,0.20517767410872126,23,0
87440.66467233775,0.27164576018262093,42,0
74815.48484531087,0.28133959400696695,62,0
64166.229936343174,0.43416526777747816,41,0
69199.52939479731,0.3352737672597286,60,0
48117.66429052435,0.14580417320840378,39,1
101686.2796942524,0.2952010387212487,46,1
66938.31772962841,0.26248803729953385,43,0
66640.9219190734,0.18684203881869899,25,0
75886.49935848039,0.2005341306834212,36,1
72215.13847605069,0.2947624544608962,48,1
68358.26036418696,0.20633292532050226,50,1
53142.883168320324,0.329578307751803,59,0
72072.02535703994,0.14185283209489355,32,0
93230.3674471255,0.13345882410900992,26,1
85181.30069232467,0.2949204449901262,63,1
88897.79939959096,0.5365427284340035,31,1
57331.76485353222,0.23703117175268382,36,0
50155.92769612129,0.10817964299852681,44,0
63113.19619850528,0.24154959658675879,47,0
65835.87368433042,0.5439386367834028,38,0
81412.87277706423,0.552055367637261,43,1
39613.030554277706,0.28605363120815924,60,0
87943.2547919092,0.29459214705644204,56,1
62629.88152131516,0.6197931242570818,43,1
58596.7839507887,0.16367360233449485,28,0
49818.434371097486,0.37513126416885395,47,0
40177.14992201345,0.49874030676017556,27,0
77347.55875942872,0.17084182661143427,42,0
66099.76950782606,0.17726184650034724,36,0
45650.586503884195,0.08761376520370223,46,0
45573.81841904576,0.24563201806054857,22,0
59963.229510648074,0.3517818529161792,58,1
90035.32287934089,0.4167875458775867,56,0
61106.12972954593,0.17859302402289473,57,0
42452.85570322841,0.09535753130065464,59,0
61313.85403871084,0.33826202066469696,56,0
60909.146453784946,0.39613793132984504,62,0
24546.700355876426,0.24015246684110966,42,0
64185.577002232814,0.2182381360088333,35,0
61535.98204686983,0.06528414826738467,26,0
75443.09547220127,0.27447982348702854,60,1
92734.34142418018,0.601080081185578,61,0
81898.47544321636,0.13019067914416138,23,0
60966.669641677545,0.1441315008025923,43,0
48402.11136887495,0.2109930955246604,54,0
103600.39704874791,0.27384122821567974,41,0
65888.27651021733,0.06908123472711246,45,0
65208.939378694195,0.2997744478209771,43,0
64638.12369334995,0.3048216870317766,44,0
67971.27141151782,0.14903298459285538,45,0
62834.59382114086,0.1640416248653138,25,0
56395.069896796456,0.2571523007240712,49,0
56797.115881394115,0.15665026123082898,44,0
64508.70094676002,0.24288153208079857,35,1
56848.62843299352,0.38227276121341364,33,0
54307.313259842536,0.37492881384052124,31,1
66596.45341537845,0.2091060844169408,55,1
61175.34173868717,0.3705895152638599,42,0
